Earthquake catalog extracted from SEISAN HYP output file.
CSV text with 5 header lines, including col names in last.
longitude, latitude (WGS 84); depth in km.
mmagnitude = local magnitude determined by SEISAN HYP.
n = number of stations used; rms = fit to arrival times
No,origin,longitude,latitude,depth,magnitude,N_phases,rms
1021,2019-08-16 08:15:51.100,168.759,-21.537,14.1,1.7,5,0.5
1022,2019-08-18 09:40:39.800,168.698,-20.817,27.7,2.3,10,1.0
1023,2019-08-19 13:46:32.000,168.615,-21.215,31.0,1.8,11,0.7
1024,2019-08-19 15:16:34.000,169.033,-21.44,45.9,1.8,14,1.0
1025,2019-08-21 05:37:47.500,168.908,-21.305,27.7,2.2,11,0.9
1026,2019-08-24 11:20:42.100,169.018,-21.697,47.6,2.2,14,0.9
1027,2019-08-25 12:33:41.000,168.713,-21.252,29.4,2.1,9,0.7
1028,2019-08-26 07:12:04.400,168.29,-20.443,52.1,2.1,7,2.2
1029,2019-08-27 18:35:21.000,168.848,-21.337,14.1,1.9,6,0.8
1030,2019-08-28 00:50:54.700,168.648,-21.105,29.0,2.5,10,0.6
1031,2019-08-28 09:01:27.200,168.595,-21.334,-4.6,1.8,8,0.4
1032,2019-08-28 09:52:33.000,168.652,-21.224,52.1,1.9,6,0.7
1033,2019-08-28 16:06:50.900,169.748,-21.198,-2.1,2.6,15,7.9
1034,2019-08-29 16:18:58.900,168.497,-21.278,-3.8,1.8,13,0.5
1035,2019-08-30 17:32:15.700,169.416,-21.961,79.1,2.7,15,2.0
1036,2019-09-01 21:32:47.800,168.615,-21.195,30.2,2.2,8,0.6
1037,2019-09-04 22:11:36.000,168.407,-21.112,20.7,2.8,6,0.5
1038,2019-09-06 15:27:54.800,168.99,-20.215,8.8,5.0,16,0.6
1039,2019-09-07 11:04:01.200,168.323,-21.104,59.2,1.5,7,0.6
1040,2019-09-08 01:36:52.500,169.089,-21.655,79.1,2.6,16,2.3
1041,2019-09-08 03:06:14.000,170.169,-21.726,72.0,2.9,13,6.4
1042,2019-09-08 15:55:55.700,168.581,-20.899,31.0,1.9,4,0.5
1043,2019-09-10 13:46:08.100,170.432,-21.924,62.5,3.3,17,3.0
1044,2019-09-10 14:38:05.700,168.822,-20.932,41.8,2.7,16,1.0
1045,2019-09-16 00:55:50.000,169.833,-20.938,50.4,2.8,12,0.6
1046,2019-09-16 15:16:22.100,169.609,-21.035,0.8,2.0,5,0.5
1047,2019-09-17 04:10:09.900,168.432,-20.765,31.0,2.0,12,0.7
1048,2019-09-17 09:41:07.500,169.146,-21.565,-2.5,1.9,10,0.7
1049,2019-09-17 15:16:31.100,169.112,-21.615,24.4,2.2,16,0.7
1050,2019-09-17 20:47:05.700,168.384,-20.766,45.1,1.8,6,0.8
1051,2019-09-20 06:57:00.700,169.14,-21.713,43.3,2.8,13,0.5
1052,2019-09-20 07:46:09.200,168.51,-21.307,27.3,2.1,10,0.5
1053,2019-09-20 10:41:18.100,169.517,-21.77,71.2,3.0,12,0.9
1054,2019-09-21 04:04:35.800,168.013,-20.381,-3.8,2.2,8,0.8
1055,2019-09-21 15:17:42.900,170.08,-21.621,-2.1,3.4,17,0.4
1056,2019-09-22 06:21:09.400,168.69,-21.292,-4.6,2.0,8,0.5
1057,2019-09-22 12:17:38.900,168.969,-21.679,58.3,2.1,8,0.5
1058,2019-09-23 15:05:45.900,170.645,-22.578,72.0,3.1,15,7.7
1059,2019-09-24 12:15:14.300,168.757,-21.498,-2.5,1.6,9,0.7
1060,2019-09-25 19:25:53.000,168.668,-21.352,-3.8,1.9,5,2.9
1061,2019-09-25 21:48:02.300,169.27,-21.966,31.0,3.1,5,0.5
1062,2019-09-26 03:43:45.500,169.207,-20.267,75.6,3.6,17,0.6
1063,2019-09-27 16:27:25.600,168.559,-21.345,47.2,1.7,9,0.5
1064,2019-09-29 09:01:22.000,168.183,-20.475,-2.9,2.3,16,2.0
1065,2019-10-05 02:19:40.400,169.341,-21.924,41.8,2.8,12,0.6
1066,2019-10-05 07:59:03.000,168.673,-21.49,-3.8,1.7,8,4.1
1067,2019-10-05 14:24:00.500,168.032,-20.222,-4.6,2.7,16,4.5
1068,2019-10-05 18:15:53.400,168.36,-20.747,28.5,2.0,16,0.9
1069,2019-10-06 02:38:29.100,168.668,-21.352,-2.1,2.0,15,4.5
1070,2019-10-06 09:56:26.700,169.318,-21.945,57.5,3.5,15,0.5
1071,2019-10-06 15:46:31.100,169.287,-20.175,4.1,2.5,15,9.2
1072,2019-10-07 03:46:46.000,169.369,-20.123,-4.6,3.9,16,0.8
1073,2019-10-08 18:29:06.300,168.433,-20.399,30.6,2.3,13,0.8
1074,2019-10-09 04:29:40.200,169.839,-21.937,19.0,2.3,5,1.1
1075,2019-10-10 14:44:12.000,170.043,-22.166,0.8,2.1,12,0.6
1076,2019-10-10 21:57:17.500,170.56,-22.324,49.7,3.0,10,2.7
1077,2019-10-12 21:41:05.600,168.567,-21.582,-0.9,1.8,4,1.1
1078,2019-10-13 01:13:20.400,168.406,-20.707,24.4,2.1,5,0.9
1079,2019-10-13 02:31:39.300,168.547,-21.355,30.2,2.1,13,2.5
1080,2019-10-15 17:19:07.600,169.26,-21.689,17.8,1.9,6,0.6
1081,2019-10-15 21:55:14.500,169.788,-20.712,47.2,2.6,9,0.5
1082,2019-10-16 07:59:35.100,169.619,-20.391,42.6,2.9,16,1.0
1083,2019-10-16 16:43:23.600,168.721,-20.95,6.0,1.7,9,0.9
1084,2019-10-16 21:01:07.400,169.14,-21.713,18.6,2.1,5,3.9
1085,2019-10-18 07:12:15.000,168.998,-21.797,1.2,1.7,7,0.6
1086,2019-10-18 15:43:32.800,170.579,-21.957,-4.6,3.4,15,1.8
1087,2019-10-23 01:22:53.600,168.705,-21.197,11.8,2.4,13,0.8
1088,2019-10-23 09:05:28.100,170.378,-22.074,24.0,3.6,6,1.0
1089,2019-10-23 12:35:27.900,169.988,-21.743,-4.6,3.1,16,2.2
1090,2019-10-26 07:41:28.200,168.653,-21.09,6.4,3.6,14,1.5
1091,2019-10-26 08:01:05.100,168.732,-20.401,-4.6,3.4,16,1.4
1092,2019-10-26 11:52:54.200,169.05,-21.914,-4.6,2.1,10,0.6
1093,2019-10-27 08:19:19.100,169.591,-22.094,53.4,2.9,15,4.6
1094,2019-10-28 00:42:52.000,168.614,-20.444,-4.6,2.2,11,1.3
1095,2019-10-28 07:53:34.400,168.403,-20.781,3.9,1.9,11,0.9
1096,2019-10-28 14:10:47.800,168.514,-20.886,5.6,2.0,14,0.7
1097,2019-10-28 20:08:23.200,169.169,-21.851,12.8,1.7,5,0.4
1098,2019-10-29 10:08:38.600,169.343,-21.331,-0.4,2.3,4,0.3
1099,2019-10-29 11:52:09.800,168.628,-20.512,-2.5,2.0,6,1.1
1100,2019-10-30 03:16:45.600,169.367,-21.33,-2.9,2.9,12,1.0
1101,2019-10-30 18:09:34.500,168.593,-21.448,17.6,2.0,12,0.6
1102,2019-11-01 16:15:59.700,168.212,-20.633,-2.9,2.1,15,3.9
1103,2019-11-02 15:43:30.400,168.547,-21.335,30.2,1.7,7,0.9
1104,2019-11-03 18:33:22.000,167.903,-20.952,9.7,2.0,12,0.6
1105,2019-11-05 10:28:05.300,169.601,-20.53,24.4,2.7,12,7.2
1106,2019-11-06 08:59:16.100,169.705,-21.931,54.2,3.3,15,0.8
1107,2019-11-07 11:59:04.200,169.059,-20.979,-4.8,2.2,13,1.2
1108,2019-11-08 15:51:34.100,169.684,-21.418,50.9,2.5,12,1.1
1109,2019-11-08 20:14:38.800,169.554,-21.165,51.7,2.1,7,0.6
1110,2019-11-08 22:10:05.000,169.695,-20.794,43.9,2.8,16,0.8
1111,2019-11-10 20:26:37.800,168.464,-21.204,12.6,2.6,12,0.6
1112,2019-11-12 10:34:30.000,168.988,-21.54,25.2,2.2,8,0.5
1113,2019-11-12 16:53:53.900,168.773,-21.433,4.3,1.8,5,0.7
1114,2019-11-14 10:52:14.600,168.748,-21.587,15.3,1.9,4,0.8
1115,2019-11-14 16:00:21.800,168.77,-21.507,25.2,2.5,4,0.7
1116,2018-10-26 23:18:26.600,165.795,-21.662,1.8,2.0,14,3.0
1117,2018-10-27 12:16:14.900,167.262,-22.099,96.4,2.5,15,0.8
1118,2018-10-27 14:08:59.900,166.723,-22.163,10.5,0.0,5,0.1
1119,2018-10-28 08:30:17.700,166.893,-22.15,37.9,1.6,12,1.5
1120,2018-11-03 18:16:00.100,165.99,-21.759,-2.7,1.6,11,1.0
1121,2018-11-06 15:12:11.500,167.119,-22.22,73.3,1.3,9,1.6
1122,2018-11-07 13:44:25.800,166.309,-21.851,27.9,2.4,17,5.1
1123,2018-11-13 07:02:48.000,166.924,-22.325,15.8,1.5,14,2.5
1124,2018-11-13 12:07:11.000,166.953,-22.129,14.2,1.0,8,2.2
1125,2018-11-15 15:22:03.500,166.823,-21.988,-2.1,1.4,12,4.1
1126,2018-11-15 22:00:00.700,165.846,-21.409,19.4,1.9,9,0.3
1127,2018-11-16 07:09:16.600,166.826,-22.066,-1.0,1.0,8,7.8
1128,2018-11-17 20:12:07.800,166.466,-22.019,6.0,1.3,9,0.3
1129,2018-11-19 20:14:23.000,166.673,-22.201,6.7,0.9,5,0.1
1130,2018-11-20 09:35:54.900,166.726,-22.121,10.0,0.6,4,0.1
1131,2018-11-21 10:49:16.200,166.69,-22.166,8.1,0.8,7,0.1
1132,2018-11-22 17:58:01.200,166.69,-22.166,8.1,0.7,8,0.1
1133,2018-11-24 03:01:21.700,166.465,-22.12,11.9,1.3,13,0.3
1134,2018-11-26 15:11:47.200,166.855,-22.092,8.9,1.1,5,0.2
1135,2018-11-27 19:30:33.700,166.836,-22.329,12.2,1.5,5,3.5
1136,2018-11-27 19:50:14.400,166.883,-22.249,13.4,1.5,8,1.0
1137,2018-12-02 16:13:19.700,166.7,-22.183,10.5,0.9,6,1.7
1138,2018-12-03 02:16:38.700,166.761,-22.319,5.1,1.7,16,0.4
1139,2018-12-05 04:32:44.600,166.735,-22.304,9.0,3.8,9,0.2
1140,2018-12-05 22:21:39.400,166.754,-22.318,-2.2,1.9,11,0.4
1141,2018-12-07 01:29:10.800,166.73,-22.275,4.7,2.0,13,6.4
1142,2018-12-07 11:01:32.300,166.928,-22.07,6.8,1.4,12,1.1
1143,2018-12-08 07:12:13.600,167.459,-22.233,53.4,2.6,10,5.2
1144,2018-12-10 06:14:32.700,167.406,-22.056,34.3,1.7,12,7.5
1145,2018-12-11 10:08:03.300,166.759,-22.279,12.9,0.8,6,0.1
1146,2018-12-11 16:39:01.200,166.754,-22.338,11.9,0.7,7,0.2
1147,2018-12-12 21:44:26.900,166.71,-22.074,0.2,1.1,6,2.4
1148,2018-12-13 17:05:48.100,167.434,-22.214,47.6,1.4,8,2.0
1149,2018-12-15 01:13:53.000,166.86,-22.319,13.0,1.8,10,0.2
1150,2018-12-15 07:20:22.600,166.677,-21.971,39.3,1.4,11,1.7
1151,2018-12-15 11:18:03.200,166.831,-22.233,18.9,2.2,11,1.4
1152,2018-12-15 11:18:37.000,167.064,-22.197,28.3,2.4,13,1.1
1153,2018-12-15 19:30:20.200,166.87,-21.646,31.2,1.9,15,2.2
1154,2018-12-15 21:35:38.700,166.763,-21.688,49.5,2.0,16,1.2
1155,2018-12-15 22:24:46.100,166.749,-21.629,5.1,1.5,6,0.9
1156,2018-12-16 12:42:32.000,166.581,-22.012,2.9,0.9,6,1.2
1157,2018-12-16 13:50:15.000,166.4,-22.064,-0.9,0.8,5,1.8
1158,2018-12-16 17:14:36.300,166.833,-21.578,12.2,2.0,6,0.8
1159,2018-12-17 07:17:28.300,166.857,-21.577,-1.1,1.8,9,2.6
1160,2018-12-17 13:41:32.600,166.787,-22.019,-4.2,0.9,5,0.5
1161,2018-12-17 16:03:14.400,166.563,-22.008,-4.8,1.0,7,0.7
1162,2018-12-18 06:26:35.400,167.481,-22.153,36.8,1.8,7,6.3
1163,2018-12-18 11:55:48.200,166.496,-22.179,12.5,0.6,6,0.2
1164,2018-12-23 02:50:02.900,166.949,-21.932,97.1,1.9,13,1.9
1165,2018-12-24 04:47:39.000,166.438,-21.987,6.1,1.9,12,1.3
1166,2018-12-28 07:36:20.100,166.909,-21.735,-0.2,1.6,9,0.6
1167,2018-12-28 07:56:02.800,166.894,-21.752,0.1,1.8,14,1.1
1168,2018-12-28 14:37:49.200,166.82,-22.132,24.6,1.7,8,1.8
1169,2019-01-01 00:05:38.600,167.071,-22.261,-0.4,1.6,9,4.7
1170,2019-01-10 10:45:24.700,166.75,-21.99,17.0,0.8,5,0.5
1171,2019-01-10 17:59:39.400,166.799,-21.989,4.5,2.2,8,1.4
1172,2019-01-11 11:09:04.600,166.674,-21.511,39.9,1.0,7,0.4
1173,2019-01-11 15:34:11.600,166.537,-21.588,-2.5,1.0,4,6.0
1174,2019-01-13 01:56:05.200,166.17,-21.697,-1.1,1.4,11,1.4
1175,2019-01-13 03:36:43.900,166.394,-22.22,0.1,0.9,4,0.6
1176,2019-01-14 09:42:46.600,166.257,-21.854,1.0,1.3,6,1.2
1177,2019-01-16 15:37:25.200,166.797,-22.362,0.1,1.6,15,3.0
1178,2019-01-21 01:14:58.600,166.881,-21.859,0.8,1.3,4,0.5
1179,2019-01-21 17:25:13.700,165.864,-21.434,-1.9,2.8,11,0.7
1180,2019-01-21 17:45:22.600,165.758,-21.593,1.8,2.2,14,2.5
1181,2019-01-28 01:21:07.900,166.631,-21.769,10.1,1.4,9,0.5
1182,2019-01-28 17:25:24.500,166.799,-22.32,13.0,1.2,6,1.8
1183,2019-02-02 13:28:55.000,165.713,-21.361,7.4,1.5,10,0.4
1184,2019-02-03 13:06:52.700,166.058,-21.491,-2.7,1.3,7,0.6
1185,2019-02-07 06:02:38.500,167.38,-22.23,15.9,1.7,14,0.9
1186,2019-02-07 10:09:18.800,166.771,-22.093,6.4,0.8,6,1.7
1187,2019-02-09 01:59:07.900,166.925,-22.244,37.7,2.1,10,2.8
1188,2019-02-09 13:27:42.300,166.112,-21.465,14.5,1.2,6,0.3
1189,2019-02-14 01:00:32.900,166.951,-22.181,-3.9,1.7,4,0.3
1190,2019-02-22 19:02:43.300,166.655,-22.382,0.2,1.4,5,2.5
1191,2019-02-24 19:52:55.300,166.819,-22.102,10.5,1.7,11,3.4
1192,2019-02-28 09:55:27.700,166.757,-22.627,6.0,1.4,5,0.5
1193,2019-02-28 10:12:10.700,166.665,-22.584,28.5,1.3,5,0.6
1194,2019-02-28 10:14:07.000,166.757,-22.617,0.2,1.5,7,2.7
1195,2019-03-05 08:45:42.000,167.29,-22.276,58.3,1.5,8,2.9
1196,2019-03-06 00:35:03.500,167.041,-22.276,-0.2,1.4,4,0.7
1197,2019-03-06 07:34:17.000,166.657,-21.566,16.5,1.4,9,0.9
1198,2019-03-14 12:26:58.900,166.639,-22.174,11.4,0.7,9,1.1
1199,2019-03-15 14:03:39.000,166.826,-22.011,7.7,2.0,13,4.8
1200,2019-03-18 13:40:07.000,166.397,-22.047,5.7,0.6,5,0.3
1201,2019-03-19 04:21:53.900,166.493,-22.147,0.2,1.8,9,2.7
1202,2019-03-22 10:22:49.000,166.41,-22.082,8.6,0.6,6,0.3
1203,2019-03-28 09:59:15.900,167.148,-22.165,30.8,1.8,12,6.8
1204,2019-03-28 10:00:00.200,167.065,-22.246,23.4,1.9,11,1.9
1205,2019-04-08 00:20:13.600,167.126,-21.973,50.5,1.6,5,3.2
1206,2019-04-18 20:25:33.400,166.419,-21.943,-1.2,1.3,6,1.8
1207,2019-04-21 01:24:56.000,166.434,-21.594,15.9,1.6,5,0.6
1208,2019-04-23 01:05:42.300,166.717,-21.535,-0.4,1.4,9,1.0
1209,2019-05-03 15:09:12.500,166.937,-21.65,36.8,1.4,8,2.2
1210,2019-05-05 05:01:16.200,166.421,-22.037,3.2,1.4,7,1.0
1211,2019-05-12 07:37:31.000,165.881,-21.78,-1.1,1.7,7,0.9
1212,2019-05-16 03:45:23.700,166.81,-22.075,20.6,1.9,13,2.7
1213,2019-05-26 01:26:08.100,165.803,-21.845,-2.9,1.3,6,1.0
1214,2019-06-01 05:48:09.500,166.425,-21.943,-3.2,1.0,4,0.4
1215,2019-06-01 14:38:31.700,166.393,-21.98,7.2,0.8,6,0.5
1216,2019-06-01 16:34:10.300,166.627,-21.853,26.9,1.1,5,2.2
1217,2019-06-05 00:33:46.100,166.99,-22.299,-1.0,1.3,4,0.7
1218,2019-06-08 07:22:58.000,166.543,-22.089,7.7,1.4,6,0.5
1219,2019-06-15 14:36:28.300,166.907,-22.239,18.0,0.7,7,3.6
1220,2019-06-17 21:13:28.700,166.195,-21.706,-1.1,1.3,5,0.8
1221,2019-06-28 00:12:42.700,166.473,-22.264,8.6,0.9,5,0.6
1222,2019-06-30 11:41:57.600,165.893,-21.789,-1.1,1.4,7,1.2
1223,2019-07-01 15:54:14.400,166.978,-22.44,-0.4,1.1,5,0.6
1224,2019-07-01 18:16:14.100,166.75,-22.111,7.7,0.9,7,0.1
1225,2019-07-04 11:57:18.700,166.06,-21.609,12.6,1.8,13,0.7
1226,2019-07-05 10:03:06.000,166.725,-22.149,6.1,2.3,14,0.3
1227,2019-07-05 10:12:19.600,166.732,-22.156,7.9,0.8,7,0.1
1228,2019-07-05 14:14:56.100,166.726,-22.161,9.0,0.6,6,0.1
1229,2019-07-05 15:17:07.500,166.732,-22.146,5.9,1.9,12,0.3
1230,2019-07-05 15:23:19.900,166.726,-22.156,8.1,0.8,8,3.0
1231,2019-07-10 11:20:37.900,166.84,-21.924,25.9,1.5,8,6.2
1232,2019-07-11 00:14:43.200,166.244,-21.795,24.6,1.1,5,1.9
1233,2019-07-11 01:51:26.800,166.79,-22.026,-0.1,1.2,9,5.6
1234,2019-07-13 13:54:56.600,166.726,-22.141,7.7,0.4,7,0.1
1235,2019-07-14 10:05:02.200,166.732,-22.156,8.8,1.3,7,0.1
1236,2019-07-14 13:51:20.400,165.774,-21.43,-1.3,1.5,10,0.5
1237,2019-07-23 08:30:49.000,166.788,-22.38,13.0,1.2,6,2.8
1238,2019-07-28 08:47:41.500,167.146,-22.358,94.0,1.3,5,1.1
1239,2019-08-02 17:14:30.000,166.632,-22.13,8.7,0.8,5,0.1
1240,2019-08-03 20:24:23.100,167.284,-22.281,22.1,1.5,7,4.0
1241,2019-08-05 04:22:40.300,166.518,-22.186,37.4,1.8,10,2.2
1242,2019-08-09 00:41:21.500,167.066,-22.276,-1.1,1.5,4,0.7
1243,2019-08-10 04:01:38.200,165.879,-21.631,-2.3,1.5,9,1.2
1244,2019-08-16 17:45:24.200,166.759,-22.123,15.5,1.0,8,4.7
1245,2019-08-25 22:24:48.900,166.503,-22.038,21.3,1.0,4,0.2
1246,2019-08-26 01:55:34.600,166.818,-22.023,10.5,1.4,9,2.9
1247,2019-09-06 16:55:40.000,165.593,-21.422,13.2,1.3,4,0.5
1248,2019-09-15 12:08:14.600,166.629,-22.303,23.0,0.9,5,0.8
1249,2019-09-15 15:10:00.100,166.73,-22.28,7.0,1.7,13,0.4
1250,2019-09-20 18:21:14.100,166.814,-21.986,0.1,2.5,13,1.7
1251,2019-09-23 16:32:56.300,167.118,-22.181,5.3,1.0,9,0.8
1252,2019-09-25 20:37:12.900,166.856,-22.247,-0.1,1.1,6,4.9
1253,2019-09-30 06:08:34.500,166.599,-22.017,11.8,1.5,5,1.6
1254,2019-09-30 08:44:19.400,166.726,-22.272,11.4,0.7,8,0.1
1255,2019-09-30 10:36:24.200,166.472,-22.175,13.1,0.5,6,0.7
1256,2019-09-30 10:37:06.900,166.457,-22.197,13.4,0.3,5,0.2
1257,2019-10-02 06:58:41.200,166.894,-22.763,-0.2,1.4,7,0.7
1258,2019-10-07 11:19:59.100,166.484,-21.994,11.1,0.7,4,0.1
1259,2019-10-07 12:01:24.800,166.238,-21.8,-1.3,1.5,4,0.6
1260,2019-10-11 14:27:30.900,166.774,-21.969,-0.4,0.8,6,1.9
1261,2019-10-11 14:34:20.500,166.608,-22.17,10.3,1.1,6,2.1
1262,2019-10-21 00:41:20.800,167.096,-22.3,-0.4,1.6,6,0.8
1263,2019-10-23 19:31:34.500,165.657,-21.787,50.1,2.5,13,1.1
1264,2019-10-25 08:59:29.300,165.792,-21.425,2.2,1.8,12,3.8
1265,2019-11-02 09:48:45.800,166.773,-22.051,-0.1,1.0,7,5.5
1266,2019-11-09 02:11:36.700,166.264,-21.859,-0.4,1.1,5,1.2
1267,2019-11-09 03:10:59.300,166.139,-21.804,5.0,2.4,16,1.3
1268,2019-11-09 03:45:26.400,166.781,-21.994,30.4,1.6,14,1.7
